,title,page_link,writer,script_link,script_downloaded
1075,Three Men and a Baby,https://imsdb.com/Movie%20Scripts/Three%20Men%20and%20a%20Baby%20Script.html,"Written by Jim Cruickshank,James Orr,Colline Serreau",https://imsdb.com/scripts/Three-Men-and-a-Baby.html,Yes
1076,"Three Musketeers, The","https://imsdb.com/Movie%20Scripts/Three%20Musketeers,%20The%20Script.html",Written by David Loughery,"https://imsdb.com/scripts/Three-Musketeers,-The.html",Yes
1077,Thunderbirds,https://imsdb.com/Movie%20Scripts/Thunderbirds%20Script.html,"Written by Peter Hewitt,William Osborne,Michael McCullers",https://imsdb.com/scripts/Thunderbirds.html,Yes
1078,Thunderheart,https://imsdb.com/Movie%20Scripts/Thunderheart%20Script.html,Written by John Fusco,https://imsdb.com/scripts/Thunderheart.html,Yes
1079,Ticker,https://imsdb.com/Movie%20Scripts/Ticker%20Script.html,Written by Paul B. Margolis,https://imsdb.com/scripts/Ticker.html,Yes
1080,Timber Falls,https://imsdb.com/Movie%20Scripts/Timber%20Falls%20Script.html,"Written by Dan Kay,Tony Giglio",https://imsdb.com/scripts/Timber-Falls.html,Yes
1081,"Time Machine, The","https://imsdb.com/Movie%20Scripts/Time%20Machine,%20The%20Script.html",Written by John Logan,"https://imsdb.com/scripts/Time-Machine,-The.html",Yes
1082,Tin Cup,https://imsdb.com/Movie%20Scripts/Tin%20Cup%20Script.html,"Written by John Norville,Ron Shelton",https://imsdb.com/scripts/Tin-Cup.html,Yes
1083,Tin Men,https://imsdb.com/Movie%20Scripts/Tin%20Men%20Script.html,Written by Barry Levinson,https://imsdb.com/scripts/Tin-Men.html,Yes
1084,Tinker Tailor Soldier Spy,https://imsdb.com/Movie%20Scripts/Tinker%20Tailor%20Soldier%20Spy%20Script.html,"Written by Bridget O'Connor,Peter Straughan",https://imsdb.com/scripts/Tinker-Tailor-Soldier-Spy.html,Yes
1085,Titanic,https://imsdb.com/Movie%20Scripts/Titanic%20Script.html,Written by James Cameron,https://imsdb.com/scripts/Titanic.html,Yes
1086,TMNT,https://imsdb.com/Movie%20Scripts/TMNT%20Script.html,Written by Kevin Munroe,https://imsdb.com/scripts/TMNT.html,Yes
1087,To Sleep with Anger,https://imsdb.com/Movie%20Scripts/To%20Sleep%20with%20Anger%20Script.html,Written by Charles Burnett,https://imsdb.com/scripts/To-Sleep-with-Anger.html,Yes
1088,Tombstone,https://imsdb.com/Movie%20Scripts/Tombstone%20Script.html,Written by Kevin Jarre,https://imsdb.com/scripts/Tombstone.html,Yes
1089,Tomorrow Never Dies,https://imsdb.com/Movie%20Scripts/Tomorrow%20Never%20Dies%20Script.html,"Written by Bruce Feirstein,Ian Fleming",https://imsdb.com/scripts/Tomorrow-Never-Dies.html,Yes
1090,Top Gun,https://imsdb.com/Movie%20Scripts/Top%20Gun%20Script.html,Written by Chip Proser,https://imsdb.com/scripts/Top-Gun.html,Yes
1091,Total Recall,https://imsdb.com/Movie%20Scripts/Total%20Recall%20Script.html,"Written by Ronald Shusett,Dan O'Bannon,Steven Pressfield",https://imsdb.com/scripts/Total-Recall.html,Yes
1092,"Tourist, The","https://imsdb.com/Movie%20Scripts/Tourist,%20The%20Script.html",Written by Julian Fellowes,"https://imsdb.com/scripts/Tourist,-The.html",Yes
1093,"Town, The","https://imsdb.com/Movie%20Scripts/Town,%20The%20Script.html","Written by Peter Craig,Ben Affleck,Aaron Stockard,Chuck Hogan","https://imsdb.com/scripts/Town,-The.html",Yes
1094,Toy Story,https://imsdb.com/Movie%20Scripts/Toy%20Story%20Script.html,"Written by Joss Whedon,Andrew Stanton,Joel Cohen,Alec Sokolow",https://imsdb.com/scripts/Toy-Story.html,Yes
1095,Traffic,https://imsdb.com/Movie%20Scripts/Traffic%20Script.html,Written by Stephen Gaghan,https://imsdb.com/scripts/Traffic.html,Yes
1096,Training Day,https://imsdb.com/Movie%20Scripts/Training%20Day%20Script.html,Written by David Ayer,https://imsdb.com/scripts/Training-Day.html,Yes
1097,Trainspotting,https://imsdb.com/Movie%20Scripts/Trainspotting%20Script.html,"Written by Irvine Welsh,John Hodge",https://imsdb.com/scripts/Trainspotting.html,Yes
1098,Transformers: The Movie,https://imsdb.com/Movie%20Scripts/Transformers:%20The%20Movie%20Script.html,Written by Ron Friedman,https://imsdb.com/scripts/Transformers-The-Movie.html,Yes
1099,Tremors,https://imsdb.com/Movie%20Scripts/Tremors%20Script.html,"Written by S. S. Wilson,Brent Maddock",https://imsdb.com/scripts/Tremors.html,Yes
1100,Tristan and Isolde,https://imsdb.com/Movie%20Scripts/Tristan%20and%20Isolde%20Script.html,Written by Dean Georgaris,https://imsdb.com/scripts/Tristan-and-Isolde.html,Yes
1101,TRON,https://imsdb.com/Movie%20Scripts/TRON%20Script.html,"Written by Steven Lisberger,Bonnie MacBird,Charlie Haas",https://imsdb.com/scripts/TRON.html,Yes
1102,TRON: Legacy,https://imsdb.com/Movie%20Scripts/TRON:%20Legacy%20Script.html,Written by Richard Jefferies,https://imsdb.com/scripts/TRON-Legacy.html,Yes
1103,Tropic Thunder,https://imsdb.com/Movie%20Scripts/Tropic%20Thunder%20Script.html,"Written by Ethan Cohen,Ben Stiller,Justin Theroux",https://imsdb.com/scripts/Tropic-Thunder.html,Yes
1104,True Grit,https://imsdb.com/Movie%20Scripts/True%20Grit%20Script.html,"Written by Joel Cohen,Ethan Coen,Charles Portis",https://imsdb.com/scripts/True-Grit.html,Yes
1105,True Lies,https://imsdb.com/Movie%20Scripts/True%20Lies%20Script.html,"Written by Claude Zidi,Simon Micha�l,Didier Kaminka,James Cameron",https://imsdb.com/scripts/True-Lies.html,Yes
1106,True Romance,https://imsdb.com/Movie%20Scripts/True%20Romance%20Script.html,Written by Quentin Tarantino,https://imsdb.com/scripts/True-Romance.html,Yes
1107,"Truman Show, The","https://imsdb.com/Movie%20Scripts/Truman%20Show,%20The%20Script.html",Written by Andrew Niccol,"https://imsdb.com/scripts/Truman-Show,-The.html",Yes
1108,Twilight,https://imsdb.com/Movie%20Scripts/Twilight%20Script.html,Written by Melissa Rosenberg,https://imsdb.com/scripts/Twilight.html,Yes
1109,Twilight: New Moon,https://imsdb.com/Movie%20Scripts/Twilight:%20New%20Moon%20Script.html,"Written by Melissa Rosenberg,Stephenie Meyer",https://imsdb.com/scripts/Twilight-New-Moon.html,Yes
1110,Twin Peaks,https://imsdb.com/Movie%20Scripts/Twin%20Peaks%20Script.html,"Written by Mark Frost,David Lynch,Robert Engels",https://imsdb.com/scripts/Twin-Peaks.html,Yes
1111,Twins,https://imsdb.com/Movie%20Scripts/Twins%20Script.html,"Written by William Osborne,William Davies,Timothy Harris,Hershel Weingrod,William Goldman",https://imsdb.com/scripts/Twins.html,Yes
1112,Twister,https://imsdb.com/Movie%20Scripts/Twister%20Script.html,"Written by Michael Crichton,Anne-Marie Martin",https://imsdb.com/scripts/Twister.html,Yes
1113,Two For The Money,https://imsdb.com/Movie%20Scripts/Two%20For%20The%20Money%20Script.html,Written by Dan Gilroy,https://imsdb.com/scripts/Two-For-The-Money.html,Yes
1114,U Turn,https://imsdb.com/Movie%20Scripts/U%20Turn%20Script.html,"Written by John Ridley,Richard Rutowski,Oliver Stone",https://imsdb.com/scripts/U-Turn.html,Yes
1115,"Ugly Truth, The","https://imsdb.com/Movie%20Scripts/Ugly%20Truth,%20The%20Script.html","Written by Nicole Eastman,Tracey Jackson,Peter Hume,David Diamond,David Weissman,Roger Kumble","https://imsdb.com/scripts/Ugly-Truth,-The.html",Yes
1116,Un Singe en Hiver,https://imsdb.com/Movie%20Scripts/Un%20Singe%20en%20Hiver%20Script.html,"Written by Michel Audiard,Antoine Blondin,Fran�ois Boyer",https://imsdb.com/scripts/Un-Singe-en-Hiver.html,Yes
1117,Unbreakable,https://imsdb.com/Movie%20Scripts/Unbreakable%20Script.html,Written by M. Night Shyamalan,https://imsdb.com/scripts/Unbreakable.html,Yes
1118,Under Fire,https://imsdb.com/Movie%20Scripts/Under%20Fire%20Script.html,"Written by Clayton Frohman,Ron Shelton",https://imsdb.com/scripts/Under-Fire.html,Yes
1119,Unknown,https://imsdb.com/Movie%20Scripts/Unknown%20Script.html,"Written by Oliver Butcher,Stephen Cornwell",https://imsdb.com/scripts/Unknown.html,Yes
1120,Up,https://imsdb.com/Movie%20Scripts/Up%20Script.html,"Written by Pete Docter,Bob Peterson,Thomas McCarthy",https://imsdb.com/scripts/Up.html,Yes
1121,Up in the Air,https://imsdb.com/Movie%20Scripts/Up%20in%20the%20Air%20Script.html,"Written by Jason Reitman,Sheldon Turner",https://imsdb.com/scripts/Up-in-the-Air.html,Yes
1122,"Usual Suspects, The","https://imsdb.com/Movie%20Scripts/Usual%20Suspects,%20The%20Script.html",Written by Christopher McQuarrie,"https://imsdb.com/scripts/Usual-Suspects,-The.html",Yes
1123,V for Vendetta,https://imsdb.com/Movie%20Scripts/V%20for%20Vendetta%20Script.html,"Written by Andy Wachowski,Larry Wachowski",https://imsdb.com/scripts/V-for-Vendetta.html,Yes
1124,Valkyrie,https://imsdb.com/Movie%20Scripts/Valkyrie%20Script.html,"Written by Christopher McQuarrie,Nathan Alexander",https://imsdb.com/scripts/Valkyrie.html,Yes
1125,Vanilla Sky,https://imsdb.com/Movie%20Scripts/Vanilla%20Sky%20Script.html,Written by Cameron Crowe,https://imsdb.com/scripts/Vanilla-Sky.html,Yes
1126,"Verdict, The","https://imsdb.com/Movie%20Scripts/Verdict,%20The%20Script.html","Written by Barry Reed,David Mamet","https://imsdb.com/scripts/Verdict,-The.html",Yes
1127,Vertigo,https://imsdb.com/Movie%20Scripts/Vertigo%20Script.html,"Written by Alec Coppel,Samuel Taylor",https://imsdb.com/scripts/Vertigo.pdf,No
1128,Very Bad Things,https://imsdb.com/Movie%20Scripts/Very%20Bad%20Things%20Script.html,Written by Peter Berg,https://imsdb.com/scripts/Very-Bad-Things.html,Yes
1129,"Village, The","https://imsdb.com/Movie%20Scripts/Village,%20The%20Script.html",Written by M. Night Shyamalan,"https://imsdb.com/scripts/Village,-The.html",No
1130,Virtuosity,https://imsdb.com/Movie%20Scripts/Virtuosity%20Script.html,Written by Eric Bernt,https://imsdb.com/scripts/Virtuosity.html,Yes
1131,"Visitor, The","https://imsdb.com/Movie%20Scripts/Visitor,%20The%20Script.html",Written by Thomas McCarthy,"https://imsdb.com/scripts/Visitor,-The.html",Yes
1132,Wag the Dog,https://imsdb.com/Movie%20Scripts/Wag%20the%20Dog%20Script.html,Written by David Mamet,https://imsdb.com/scripts/Wag-the-Dog.html,Yes
1133,"Walk to Remember, A","https://imsdb.com/Movie%20Scripts/Walk%20to%20Remember,%20A%20Script.html",Written by Karen Janszen,"https://imsdb.com/scripts/Walk-to-Remember,-A.html",Yes
1134,Walking Tall,https://imsdb.com/Movie%20Scripts/Walking%20Tall%20Script.html,"Written by Mort Briskin,David Klass",https://imsdb.com/scripts/Walking-Tall.html,Yes
1135,Wall Street,https://imsdb.com/Movie%20Scripts/Wall%20Street%20Script.html,"Written by Stanley Weiser,Oliver Stone",https://imsdb.com/scripts/Wall-Street.html,Yes
1136,Wall Street: Money Never Sleeps,https://imsdb.com/Movie%20Scripts/Wall%20Street:%20Money%20Never%20Sleeps%20Script.html,Written by Allan Loeb,https://imsdb.com/scripts/Wall-Street-Money-Never-Sleeps.html,Yes
1137,Wall-E,https://imsdb.com/Movie%20Scripts/Wall-E%20Script.html,"Written by Andrew Stanton,Pete Docter",https://imsdb.com/scripts/Wall-E.html,Yes
1138,Wanted,https://imsdb.com/Movie%20Scripts/Wanted%20Script.html,"Written by Michael Brandt,Derek Haas",https://imsdb.com/scripts/Wanted.html,Yes
1139,War for the Planet of the Apes,https://imsdb.com/Movie%20Scripts/War%20for%20the%20Planet%20of%20the%20Apes%20Script.html,"Written by Mark Bomback,Matt Reeves",https://imsdb.com/scripts/War-for-the-Planet-of-the-Apes.html,Yes
1140,War Horse,https://imsdb.com/Movie%20Scripts/War%20Horse%20Script.html,"Written by Lee Hall,Richard Curtis",https://imsdb.com/scripts/War-Horse.html,Yes
1141,War of the Worlds,https://imsdb.com/Movie%20Scripts/War%20of%20the%20Worlds%20Script.html,"Written by Josh Friedman,David Koepp",https://imsdb.com/scripts/War-of-the-Worlds.html,Yes
1142,Warm Springs,https://imsdb.com/Movie%20Scripts/Warm%20Springs%20Script.html,Written by Margaret Nagle,https://imsdb.com/scripts/Warm-Springs.html,Yes
1143,Warrior,https://imsdb.com/Movie%20Scripts/Warrior%20Script.html,"Written by Gavin O'Connor,Anthony Tambakis,Cliff Dorfman",https://imsdb.com/scripts/Warrior.html,Yes
1144,Watchmen,https://imsdb.com/Movie%20Scripts/Watchmen%20Script.html,"Written by David Hayter,Alex Tse",https://imsdb.com/scripts/Watchmen.html,Yes
1145,Water for Elephants,https://imsdb.com/Movie%20Scripts/Water%20for%20Elephants%20Script.html,Written by Richard Lagravenese,https://imsdb.com/scripts/Water-for-Elephants.html,Yes
1146,"Way Back, The","https://imsdb.com/Movie%20Scripts/Way%20Back,%20The%20Script.html","Written by Peter Weir,Slavomir Rawicz","https://imsdb.com/scripts/Way-Back,-The.html",Yes
1147,We Own the Night,https://imsdb.com/Movie%20Scripts/We%20Own%20the%20Night%20Script.html,Written by James Gray,https://imsdb.com/scripts/We-Own-the-Night.html,Yes
1148,What Lies Beneath,https://imsdb.com/Movie%20Scripts/What%20Lies%20Beneath%20Script.html,"Written by Sarah Kernochan,Clark Gregg",https://imsdb.com/scripts/What-Lies-Beneath.html,Yes
1149,When a Stranger Calls,https://imsdb.com/Movie%20Scripts/When%20a%20Stranger%20Calls%20Script.html,"Written by Steve Feke,Fred Walton",https://imsdb.com/scripts/When-a-Stranger-Calls.html,Yes
1150,When Harry Met Sally,https://imsdb.com/Movie%20Scripts/When%20Harry%20Met%20Sally%20Script.html,Written by Nora Ephron,https://imsdb.com/scripts/When-Harry-Met-Sally.pdf,No
1151,While She Was Out,https://imsdb.com/Movie%20Scripts/While%20She%20Was%20Out%20Script.html,"Written by Susan Montford,Edward Bryant",https://imsdb.com/scripts/While-She-Was-Out.html,Yes
1152,"Whistleblower, The","https://imsdb.com/Movie%20Scripts/Whistleblower,%20The%20Script.html","Written by Eilis Kirwan,Larysa Kondracki","https://imsdb.com/scripts/Whistleblower,-The.html",Yes
1153,White Christmas,https://imsdb.com/Movie%20Scripts/White%20Christmas%20Script.html,"Written by Norman Krasna,Melvin Frank,Norman Panama",https://imsdb.com/scripts/White-Christmas.html,Yes
1155,"White Ribbon, The","https://imsdb.com/Movie%20Scripts/White%20Ribbon,%20The%20Script.html",Written by Michael Haneke,"https://imsdb.com/scripts/White-Ribbon,-The.html",Yes
1156,White Squall,https://imsdb.com/Movie%20Scripts/White%20Squall%20Script.html,"Written by Charles Gieg Jr,Felix Sutton,Todd Robinson",https://imsdb.com/scripts/White-Squall.html,Yes
1157,Whiteout,https://imsdb.com/Movie%20Scripts/Whiteout%20Script.html,"Written by Jon Hoeber,Erich Hoeber,Greg Rucka",https://imsdb.com/scripts/Whiteout.html,Yes
1158,Who's Your Daddy,https://imsdb.com/Movie%20Scripts/Who's%20Your%20Daddy%20Script.html,"Written by Maria Veltre Druse,Jack Sekowski",https://imsdb.com/scripts/Who's-Your-Daddy.html,Yes
1159,Wild At Heart,https://imsdb.com/Movie%20Scripts/Wild%20At%20Heart%20Script.html,Written by David Lynch,https://imsdb.com/scripts/Wild-At-Heart.html,Yes
1160,"Wild Bunch, The","https://imsdb.com/Movie%20Scripts/Wild%20Bunch,%20The%20Script.html","Written by Walon Green,Sam Peckinpah","https://imsdb.com/scripts/Wild-Bunch,-The.html",Yes
1161,Wild Hogs,https://imsdb.com/Movie%20Scripts/Wild%20Hogs%20Script.html,Written by Brad Copeland,https://imsdb.com/scripts/Wild-Hogs.html,Yes
1162,Wild Things,https://imsdb.com/Movie%20Scripts/Wild%20Things%20Script.html,"Written by Stephen Peters,Kem Nunn",https://imsdb.com/scripts/Wild-Things.html,Yes
1163,Wild Things: Diamonds in the Rough,https://imsdb.com/Movie%20Scripts/Wild%20Things:%20Diamonds%20in%20the%20Rough%20Script.html,"Written by Andy Hurst,Ross Helford",https://imsdb.com/scripts/Wild-Things-Diamonds-in-the-Rough.html,Yes
1164,Wild Wild West,https://imsdb.com/Movie%20Scripts/Wild%20Wild%20West%20Script.html,"Written by S. S. Wilson,Brent Maddock,Jeffrey Price,Peter S. Seaman,Jim Thomas,John Thomas",https://imsdb.com/scripts/Wild-Wild-West.html,Yes
1165,Willow,https://imsdb.com/Movie%20Scripts/Willow%20Script.html,"Written by George Lucas,Bob Dolman",https://imsdb.com/scripts/Willow.html,Yes
1166,Win Win,https://imsdb.com/Movie%20Scripts/Win%20Win%20Script.html,Written by Tom McCarthy,https://imsdb.com/scripts/Win-Win.html,Yes
1167,Wind Chill,https://imsdb.com/Movie%20Scripts/Wind%20Chill%20Script.html,"Written by Joseph Gangemi,Steven Katz",https://imsdb.com/scripts/Wind-Chill.html,Yes
1168,Withnail and I,https://imsdb.com/Movie%20Scripts/Withnail%20and%20I%20Script.html,Written by Bruce Robinson,https://imsdb.com/scripts/Withnail-and-I.html,Yes
1169,Witness,https://imsdb.com/Movie%20Scripts/Witness%20Script.html,"Written by Earl W. Wallace,Pamela Wallace,William Kelley",https://imsdb.com/scripts/Witness.html,Yes
1170,"Wizard of Oz, The","https://imsdb.com/Movie%20Scripts/Wizard%20of%20Oz,%20The%20Script.html","Written by Noel Langley,Florence Ryerson,Edgar Allen Woolf","https://imsdb.com/scripts/Wizard-of-Oz,-The.html",Yes
1171,"Wolf of Wall Street, The","https://imsdb.com/Movie%20Scripts/Wolf%20of%20Wall%20Street,%20The%20Script.html","Written by Terence Winter,Jordan Belfort","https://imsdb.com/scripts/Wolf-of-Wall-Street,-The.html",Yes
1172,Wonder Boys,https://imsdb.com/Movie%20Scripts/Wonder%20Boys%20Script.html,Written by Steven Kloves,https://imsdb.com/scripts/Wonder-Boys.html,Yes
1173,Wonder Woman,https://imsdb.com/Movie%20Scripts/Wonder%20Woman%20Script.html,"Written by Allan Heinberg,Zack Snyder,Jason Fuchs",https://imsdb.com/scripts/Wonder-Woman.html,Yes
1174,"Woodsman, The","https://imsdb.com/Movie%20Scripts/Woodsman,%20The%20Script.html","Written by Steven Fechter,Nicole Kassell","https://imsdb.com/scripts/Woodsman,-The.html",Yes
1175,"World is not Enough, The","https://imsdb.com/Movie%20Scripts/World%20is%20not%20Enough,%20The%20Script.html","Written by Neal Purvis,Robert Wade,Bruce Feirstein,Ian Fleming","https://imsdb.com/scripts/World-is-not-Enough,-The.html",Yes
1176,"Wrestler, The","https://imsdb.com/Movie%20Scripts/Wrestler,%20The%20Script.html",Written by Rob Siegel,"https://imsdb.com/scripts/Wrestler,-The.html",Yes
1177,"X-Files: Fight the Future, The","https://imsdb.com/Movie%20Scripts/X-Files:%20Fight%20the%20Future,%20The%20Script.html",Written by Chris Carter,"https://imsdb.com/scripts/X-Files-Fight-the-Future,-The.html",Yes
1178,X-Men,https://imsdb.com/Movie%20Scripts/X-Men%20Script.html,"Written by Ed Solomon,Christopher McQuarrie,Tom DeSanto,Bryan Singer",https://imsdb.com/scripts/X-Men.html,Yes
1179,X-Men Origins: Wolverine,https://imsdb.com/Movie%20Scripts/X-Men%20Origins:%20Wolverine%20Script.html,"Written by David Benioff,Skip Woods",https://imsdb.com/scripts/X-Men-Origins-Wolverine.html,Yes
1180,xXx,https://imsdb.com/Movie%20Scripts/xXx%20Script.html,Written by Rich Wilkes,https://imsdb.com/scripts/xXx.html,Yes
1181,Year One,https://imsdb.com/Movie%20Scripts/Year%20One%20Script.html,"Written by Harold Ramis,Gene Stupnitsky,Lee Eisenberg",https://imsdb.com/scripts/Year-One.html,Yes
1182,Yes Man,https://imsdb.com/Movie%20Scripts/Yes%20Man%20Script.html,"Written by Nicholas Stoller,Danny Wallace",https://imsdb.com/scripts/Yes-Man.html,Yes
1183,You Can Count On Me,https://imsdb.com/Movie%20Scripts/You%20Can%20Count%20On%20Me%20Script.html,Written by Kenneth Lonergan,https://imsdb.com/scripts/You-Can-Count-On-Me.html,Yes
1184,You've Got Mail,https://imsdb.com/Movie%20Scripts/You've%20Got%20Mail%20Script.html,"Written by Nora Ephron,Delia Ephron",https://imsdb.com/scripts/You've-Got-Mail.html,Yes
1185,Youth in Revolt,https://imsdb.com/Movie%20Scripts/Youth%20in%20Revolt%20Script.html,Written by Gustin Nash,https://imsdb.com/scripts/Youth-in-Revolt.html,Yes
